time,total_m3
2023-01-12 18:10:17+00:00,201.596
2023-01-12 18:10:29+00:00,201.596
2023-01-12 18:10:36+00:00,201.596
2023-01-12 18:10:41+00:00,201.596
2023-01-12 18:10:53+00:00,201.596
2023-01-12 18:11:05+00:00,201.596
2023-01-12 18:11:17+00:00,201.596
2023-01-12 18:11:28+00:00,201.596
2023-01-12 18:11:41+00:00,201.596
2023-01-12 18:11:52+00:00,201.596
2023-01-12 18:12:04+00:00,201.597
2023-01-12 18:12:16+00:00,201.59799999999998
2023-01-12 18:12:28+00:00,201.6
2023-01-12 18:12:40+00:00,201.602
2023-01-12 18:12:52+00:00,201.603
2023-01-12 18:13:04+00:00,201.603
2023-01-12 18:13:15+00:00,201.603
2023-01-12 18:13:27+00:00,201.603
2023-01-12 18:13:39+00:00,201.603
2023-01-12 18:13:51+00:00,201.603
2023-01-12 18:14:03+00:00,201.603
2023-01-12 18:14:15+00:00,201.603
2023-01-12 18:14:27+00:00,201.603
2023-01-12 18:14:38+00:00,201.603
2023-01-12 18:14:50+00:00,201.603
2023-01-12 18:15:02+00:00,201.603
2023-01-12 18:15:14+00:00,201.603
2023-01-12 18:15:26+00:00,201.603
2023-01-12 18:15:38+00:00,201.603
2023-01-12 18:15:50+00:00,201.603
2023-01-12 18:16:02+00:00,201.603
2023-01-12 18:16:14+00:00,201.603
2023-01-12 18:16:26+00:00,201.603
2023-01-12 18:16:37+00:00,201.603
2023-01-12 18:16:49+00:00,201.603
2023-01-12 18:17:01+00:00,201.603
2023-01-12 18:17:13+00:00,201.603
2023-01-12 18:17:25+00:00,201.603
2023-01-12 18:17:37+00:00,201.603
2023-01-12 18:17:49+00:00,201.603
2023-01-12 18:18:00+00:00,201.603
2023-01-12 18:18:12+00:00,201.605
2023-01-12 18:18:24+00:00,201.606
2023-01-12 18:18:36+00:00,201.608
2023-01-12 18:18:48+00:00,201.60999999999999
2023-01-12 18:19:00+00:00,201.60999999999999
2023-01-12 18:19:11+00:00,201.60999999999999
2023-01-12 18:19:23+00:00,201.60999999999999
2023-01-12 18:19:35+00:00,201.60999999999999
2023-01-12 18:19:48+00:00,201.60999999999999
2023-01-12 18:19:59+00:00,201.60999999999999
2023-01-12 18:20:11+00:00,201.60999999999999
2023-01-12 18:20:23+00:00,201.60999999999999
2023-01-12 18:20:35+00:00,201.60999999999999
2023-01-12 18:20:46+00:00,201.60999999999999
2023-01-12 18:20:58+00:00,201.60999999999999
2023-01-12 18:21:10+00:00,201.60999999999999
2023-01-12 18:21:23+00:00,201.60999999999999
2023-01-12 18:21:34+00:00,201.60999999999999
2023-01-12 18:21:46+00:00,201.60999999999999
2023-01-12 18:21:58+00:00,201.60999999999999
2023-01-12 18:22:10+00:00,201.60999999999999
2023-01-12 18:22:22+00:00,201.60999999999999
2023-01-12 18:22:34+00:00,201.60999999999999
2023-01-12 18:22:45+00:00,201.60999999999999
2023-01-12 18:22:57+00:00,201.60999999999999
2023-01-12 18:23:09+00:00,201.60999999999999
2023-01-12 18:23:21+00:00,201.60999999999999
2023-01-12 18:23:33+00:00,201.60999999999999
2023-01-12 18:23:45+00:00,201.60999999999999
2023-01-12 18:23:57+00:00,201.60999999999999
2023-01-12 18:24:09+00:00,201.611
2023-01-12 18:24:20+00:00,201.612
2023-01-12 18:24:32+00:00,201.614
2023-01-12 18:24:44+00:00,201.61599999999999
2023-01-12 18:24:56+00:00,201.61599999999999
2023-01-12 18:25:07+00:00,201.61599999999999
2023-01-12 18:25:20+00:00,201.61599999999999
2023-01-12 18:25:21+00:00,201.61599999999999
2023-01-12 18:25:31+00:00,201.61599999999999
2023-01-12 18:25:43+00:00,201.61599999999999
2023-01-12 18:25:55+00:00,201.61599999999999
2023-01-12 18:26:07+00:00,201.61599999999999
2023-01-12 18:26:19+00:00,201.61599999999999
2023-01-12 18:26:31+00:00,201.61599999999999
2023-01-12 18:26:42+00:00,201.61599999999999
2023-01-12 18:26:54+00:00,201.61599999999999
2023-01-12 18:27:06+00:00,201.61599999999999
2023-01-12 18:27:18+00:00,201.61599999999999
2023-01-12 18:27:30+00:00,201.61599999999999
2023-01-12 18:27:42+00:00,201.61599999999999
2023-01-12 18:27:53+00:00,201.61599999999999
2023-01-12 18:28:05+00:00,201.61599999999999
2023-01-12 18:28:17+00:00,201.61599999999999
2023-01-12 18:28:29+00:00,201.61599999999999
2023-01-12 18:28:41+00:00,201.61599999999999
2023-01-12 18:28:53+00:00,201.61599999999999
2023-01-12 18:29:05+00:00,201.61599999999999
2023-01-12 18:29:17+00:00,201.61599999999999
2023-01-12 18:29:29+00:00,201.61599999999999
2023-01-12 18:29:41+00:00,201.61599999999999
2023-01-12 18:29:52+00:00,201.61599999999999
2023-01-12 18:30:04+00:00,201.617
2023-01-12 18:30:16+00:00,201.619
2023-01-12 18:30:28+00:00,201.62
2023-01-12 18:30:40+00:00,201.62199999999999
2023-01-12 18:30:52+00:00,201.624
2023-01-12 18:31:04+00:00,201.624
2023-01-12 18:31:16+00:00,201.624
2023-01-12 18:31:28+00:00,201.624
2023-01-12 18:31:39+00:00,201.624
2023-01-12 18:31:51+00:00,201.624
2023-01-12 18:32:03+00:00,201.624
2023-01-12 18:32:15+00:00,201.624
2023-01-12 18:32:26+00:00,201.624
2023-01-12 18:32:38+00:00,201.624
2023-01-12 18:32:50+00:00,201.624
2023-01-12 18:33:02+00:00,201.624
2023-01-12 18:33:14+00:00,201.624
2023-01-12 18:33:26+00:00,201.624
2023-01-12 18:33:38+00:00,201.624
2023-01-12 18:33:50+00:00,201.624
2023-01-12 18:34:01+00:00,201.624
2023-01-12 18:34:13+00:00,201.624
2023-01-12 18:34:25+00:00,201.624
2023-01-12 18:34:37+00:00,201.624
2023-01-12 18:34:49+00:00,201.624
2023-01-12 18:35:01+00:00,201.624
2023-01-12 18:35:12+00:00,201.624
2023-01-12 18:35:24+00:00,201.624
2023-01-12 18:35:36+00:00,201.624
2023-01-12 18:35:48+00:00,201.624
2023-01-12 18:36:00+00:00,201.624
2023-01-12 18:36:12+00:00,201.625
2023-01-12 18:36:24+00:00,201.626
2023-01-12 18:36:36+00:00,201.626
2023-01-12 18:36:48+00:00,201.626
2023-01-12 18:37:00+00:00,201.626
2023-01-12 18:37:12+00:00,201.626
2023-01-12 18:37:23+00:00,201.626
2023-01-12 18:37:35+00:00,201.626
2023-01-12 18:37:47+00:00,201.626
2023-01-12 18:37:59+00:00,201.626
2023-01-12 18:38:11+00:00,201.626
2023-01-12 18:38:22+00:00,201.626
2023-01-12 18:38:34+00:00,201.626
2023-01-12 18:38:47+00:00,201.626
2023-01-12 18:38:58+00:00,201.626
2023-01-12 18:39:10+00:00,201.626
2023-01-12 18:39:22+00:00,201.626
2023-01-12 18:39:34+00:00,201.626
2023-01-12 18:39:46+00:00,201.626
2023-01-12 18:39:58+00:00,201.626
2023-01-12 18:40:06+00:00,201.626
2023-01-12 18:40:10+00:00,201.626
2023-01-12 18:40:21+00:00,201.626
2023-01-12 18:40:33+00:00,201.626
2023-01-12 18:40:45+00:00,201.626
2023-01-12 18:40:57+00:00,201.626
2023-01-12 18:41:09+00:00,201.626
2023-01-12 18:41:21+00:00,201.626
2023-01-12 18:41:33+00:00,201.626
2023-01-12 18:41:45+00:00,201.626
2023-01-12 18:41:57+00:00,201.626
2023-01-12 18:42:08+00:00,201.627
2023-01-12 18:42:20+00:00,201.628
2023-01-12 18:42:32+00:00,201.629
2023-01-12 18:42:44+00:00,201.629
2023-01-12 18:42:56+00:00,201.629
2023-01-12 18:43:08+00:00,201.629
2023-01-12 18:43:20+00:00,201.629
2023-01-12 18:43:31+00:00,201.629
2023-01-12 18:43:43+00:00,201.629
2023-01-12 18:43:55+00:00,201.629
2023-01-12 18:44:07+00:00,201.629
2023-01-12 18:44:19+00:00,201.629
2023-01-12 18:44:31+00:00,201.629
2023-01-12 18:44:43+00:00,201.629
2023-01-12 18:44:55+00:00,201.629
2023-01-12 18:45:07+00:00,201.629
2023-01-12 18:45:18+00:00,201.629
2023-01-12 18:45:30+00:00,201.629
2023-01-12 18:45:42+00:00,201.629
2023-01-12 18:45:54+00:00,201.629
2023-01-12 18:46:06+00:00,201.629
2023-01-12 18:46:18+00:00,201.629
2023-01-12 18:46:30+00:00,201.629
2023-01-12 18:46:42+00:00,201.629
2023-01-12 18:46:54+00:00,201.629
2023-01-12 18:47:05+00:00,201.629
2023-01-12 18:47:17+00:00,201.629
2023-01-12 18:47:29+00:00,201.629
2023-01-12 18:47:41+00:00,201.629
2023-01-12 18:47:53+00:00,201.629
2023-01-12 18:48:05+00:00,201.629
2023-01-12 18:48:17+00:00,201.63
2023-01-12 18:48:29+00:00,201.631
2023-01-12 18:48:40+00:00,201.632
2023-01-12 18:48:52+00:00,201.632
2023-01-12 18:49:04+00:00,201.632
2023-01-12 18:49:16+00:00,201.632
2023-01-12 18:49:28+00:00,201.632
2023-01-12 18:49:40+00:00,201.632
2023-01-12 18:49:52+00:00,201.632
2023-01-12 18:50:03+00:00,201.632
2023-01-12 18:50:15+00:00,201.632
2023-01-12 18:50:27+00:00,201.632
2023-01-12 18:50:39+00:00,201.632
2023-01-12 18:50:51+00:00,201.632
2023-01-12 18:51:03+00:00,201.632
2023-01-12 18:51:14+00:00,201.632
2023-01-12 18:51:26+00:00,201.632
2023-01-12 18:51:38+00:00,201.632
2023-01-12 18:51:50+00:00,201.632
2023-01-12 18:52:01+00:00,201.632
2023-01-12 18:52:13+00:00,201.632
2023-01-12 18:52:25+00:00,201.632
2023-01-12 18:52:37+00:00,201.632
2023-01-12 18:52:49+00:00,201.632
2023-01-12 18:53:01+00:00,201.632
2023-01-12 18:53:13+00:00,201.632
2023-01-12 18:53:25+00:00,201.632
2023-01-12 18:53:36+00:00,201.632
2023-01-12 18:53:48+00:00,201.632
2023-01-12 18:54:00+00:00,201.632
2023-01-12 18:54:12+00:00,201.633
2023-01-12 18:54:24+00:00,201.634
2023-01-12 18:54:36+00:00,201.634
2023-01-12 18:54:48+00:00,201.634
2023-01-12 18:54:50+00:00,201.634
2023-01-12 18:54:59+00:00,201.634
2023-01-12 18:55:11+00:00,201.634
2023-01-12 18:55:23+00:00,201.634
2023-01-12 18:55:35+00:00,201.634
2023-01-12 18:55:47+00:00,201.634
2023-01-12 18:55:59+00:00,201.634
2023-01-12 18:56:11+00:00,201.634
2023-01-12 18:56:23+00:00,201.634
2023-01-12 18:56:35+00:00,201.634
2023-01-12 18:56:47+00:00,201.634
2023-01-12 18:56:59+00:00,201.634
2023-01-12 18:57:11+00:00,201.634
2023-01-12 18:57:22+00:00,201.634
2023-01-12 18:57:34+00:00,201.634
2023-01-12 18:57:46+00:00,201.634
2023-01-12 18:57:58+00:00,201.634
2023-01-12 18:58:10+00:00,201.634
2023-01-12 18:58:22+00:00,201.634
2023-01-12 18:58:34+00:00,201.634
2023-01-12 18:58:46+00:00,201.634
2023-01-12 18:58:58+00:00,201.634
2023-01-12 18:59:09+00:00,201.634
2023-01-12 18:59:21+00:00,201.634
2023-01-12 18:59:33+00:00,201.634
2023-01-12 18:59:45+00:00,201.634
2023-01-12 18:59:57+00:00,201.634
2023-01-12 19:00:09+00:00,201.635
2023-01-12 19:00:20+00:00,201.636
2023-01-12 19:00:32+00:00,201.637
2023-01-12 19:00:44+00:00,201.637
2023-01-12 19:00:56+00:00,201.637
2023-01-12 19:01:08+00:00,201.637
2023-01-12 19:01:20+00:00,201.637
2023-01-12 19:01:31+00:00,201.637
2023-01-12 19:01:43+00:00,201.637
2023-01-12 19:01:55+00:00,201.637
2023-01-12 19:02:07+00:00,201.637
2023-01-12 19:02:19+00:00,201.637
2023-01-12 19:02:31+00:00,201.637
2023-01-12 19:02:43+00:00,201.637
2023-01-12 19:02:54+00:00,201.637
2023-01-12 19:03:07+00:00,201.637
2023-01-12 19:03:18+00:00,201.637
2023-01-12 19:03:30+00:00,201.637
2023-01-12 19:03:42+00:00,201.637
2023-01-12 19:03:54+00:00,201.637
2023-01-12 19:04:06+00:00,201.637
2023-01-12 19:04:18+00:00,201.637
2023-01-12 19:04:30+00:00,201.637
2023-01-12 19:04:42+00:00,201.637
2023-01-12 19:04:54+00:00,201.637
2023-01-12 19:05:05+00:00,201.637
2023-01-12 19:05:17+00:00,201.637
2023-01-12 19:05:29+00:00,201.637
2023-01-12 19:05:41+00:00,201.637
2023-01-12 19:05:53+00:00,201.637
2023-01-12 19:06:06+00:00,201.638
2023-01-12 19:06:17+00:00,201.639
2023-01-12 19:06:29+00:00,201.641
2023-01-12 19:06:40+00:00,201.642
2023-01-12 19:06:52+00:00,201.642
2023-01-12 19:07:04+00:00,201.642
2023-01-12 19:07:16+00:00,201.642
2023-01-12 19:07:28+00:00,201.642
2023-01-12 19:07:40+00:00,201.642
2023-01-12 19:07:52+00:00,201.642
2023-01-12 19:08:04+00:00,201.642
2023-01-12 19:08:16+00:00,201.642
2023-01-12 19:08:39+00:00,201.642
2023-01-12 19:08:51+00:00,201.642
2023-01-12 19:09:03+00:00,201.642
2023-01-12 19:09:15+00:00,201.642
2023-01-12 19:09:27+00:00,201.642
2023-01-12 19:09:34+00:00,201.642
2023-01-12 19:09:39+00:00,201.642
2023-01-12 19:09:51+00:00,201.642
2023-01-12 19:10:03+00:00,201.642
2023-01-12 19:10:15+00:00,201.642
2023-01-12 19:10:26+00:00,201.642
2023-01-12 19:10:39+00:00,201.642
2023-01-12 19:10:51+00:00,201.642
2023-01-12 19:11:02+00:00,201.642
2023-01-12 19:11:14+00:00,201.642
2023-01-12 19:11:26+00:00,201.642
2023-01-12 19:11:38+00:00,201.642
2023-01-12 19:11:50+00:00,201.642
2023-01-12 19:12:02+00:00,201.642
2023-01-12 19:12:14+00:00,201.643
2023-01-12 19:12:26+00:00,201.645
2023-01-12 19:12:37+00:00,201.647
2023-01-12 19:12:50+00:00,201.648
2023-01-12 19:13:01+00:00,201.648
2023-01-12 19:13:13+00:00,201.648
2023-01-12 19:13:25+00:00,201.648
2023-01-12 19:13:37+00:00,201.648
2023-01-12 19:13:49+00:00,201.648
2023-01-12 19:14:00+00:00,201.648
2023-01-12 19:14:12+00:00,201.648
2023-01-12 19:14:24+00:00,201.648
2023-01-12 19:14:36+00:00,201.648
2023-01-12 19:14:48+00:00,201.648
2023-01-12 19:15:00+00:00,201.648
2023-01-12 19:15:11+00:00,201.648
2023-01-12 19:15:23+00:00,201.648
2023-01-12 19:15:37+00:00,201.648
2023-01-12 19:15:47+00:00,201.648
2023-01-12 19:15:59+00:00,201.648
2023-01-12 19:16:11+00:00,201.648
2023-01-12 19:16:23+00:00,201.648
2023-01-12 19:16:35+00:00,201.648
2023-01-12 19:16:46+00:00,201.648
2023-01-12 19:16:59+00:00,201.648
2023-01-12 19:17:10+00:00,201.648
2023-01-12 19:17:22+00:00,201.648
2023-01-12 19:17:46+00:00,201.648
2023-01-12 19:17:58+00:00,201.648
2023-01-12 19:18:10+00:00,201.65
2023-01-12 19:18:22+00:00,201.651
2023-01-12 19:18:34+00:00,201.653
2023-01-12 19:18:46+00:00,201.655
2023-01-12 19:18:58+00:00,201.655
2023-01-12 19:19:09+00:00,201.655
2023-01-12 19:19:21+00:00,201.655
2023-01-12 19:19:33+00:00,201.655
2023-01-12 19:19:45+00:00,201.655
2023-01-12 19:19:57+00:00,201.655
2023-01-12 19:20:08+00:00,201.655
2023-01-12 19:20:21+00:00,201.655
2023-01-12 19:20:32+00:00,201.655
2023-01-12 19:20:44+00:00,201.655
2023-01-12 19:20:56+00:00,201.655
2023-01-12 19:21:08+00:00,201.655
2023-01-12 19:21:20+00:00,201.655
2023-01-12 19:21:32+00:00,201.655
2023-01-12 19:21:44+00:00,201.655
2023-01-12 19:21:55+00:00,201.655
2023-01-12 19:22:07+00:00,201.655
2023-01-12 19:22:19+00:00,201.655
2023-01-12 19:22:31+00:00,201.655
2023-01-12 19:22:43+00:00,201.655
2023-01-12 19:22:55+00:00,201.655
2023-01-12 19:23:07+00:00,201.655
2023-01-12 19:23:19+00:00,201.655
2023-01-12 19:23:31+00:00,201.655
2023-01-12 19:23:42+00:00,201.655
2023-01-12 19:23:54+00:00,201.655
2023-01-12 19:24:06+00:00,201.656
2023-01-12 19:24:17+00:00,201.657
2023-01-12 19:24:18+00:00,201.657
2023-01-12 19:24:30+00:00,201.659
2023-01-12 19:24:42+00:00,201.659
2023-01-12 19:24:54+00:00,201.659
2023-01-12 19:25:06+00:00,201.659
2023-01-12 19:25:17+00:00,201.659
2023-01-12 19:25:29+00:00,201.659
2023-01-12 19:25:41+00:00,201.659
2023-01-12 19:25:53+00:00,201.659
2023-01-12 19:26:05+00:00,201.659
2023-01-12 19:26:17+00:00,201.659
2023-01-12 19:26:29+00:00,201.659
2023-01-12 19:26:40+00:00,201.659
2023-01-12 19:26:52+00:00,201.659
2023-01-12 19:27:04+00:00,201.659
2023-01-12 19:27:16+00:00,201.659
2023-01-12 19:27:28+00:00,201.659
2023-01-12 19:27:39+00:00,201.659
2023-01-12 19:27:51+00:00,201.659
2023-01-12 19:28:03+00:00,201.659
2023-01-12 19:28:15+00:00,201.659
2023-01-12 19:28:26+00:00,201.659
2023-01-12 19:28:38+00:00,201.659
2023-01-12 19:28:50+00:00,201.659
2023-01-12 19:29:03+00:00,201.659
2023-01-12 19:29:14+00:00,201.659
2023-01-12 19:29:26+00:00,201.659
2023-01-12 19:29:38+00:00,201.659
2023-01-12 19:29:50+00:00,201.659
2023-01-12 19:30:02+00:00,201.659
2023-01-12 19:30:13+00:00,201.661
2023-01-12 19:30:26+00:00,201.663
2023-01-12 19:30:37+00:00,201.663
2023-01-12 19:30:49+00:00,201.663
2023-01-12 19:31:01+00:00,201.663
2023-01-12 19:31:13+00:00,201.663
2023-01-12 19:31:25+00:00,201.663
2023-01-12 19:31:37+00:00,201.663
2023-01-12 19:31:48+00:00,201.663
2023-01-12 19:32:00+00:00,201.663
2023-01-12 19:32:12+00:00,201.663
2023-01-12 19:32:24+00:00,201.663
2023-01-12 19:32:35+00:00,201.663
2023-01-12 19:32:48+00:00,201.663
2023-01-12 19:32:59+00:00,201.663
2023-01-12 19:33:11+00:00,201.663
2023-01-12 19:33:23+00:00,201.663
2023-01-12 19:33:35+00:00,201.663
2023-01-12 19:33:47+00:00,201.663
2023-01-12 19:33:59+00:00,201.663
2023-01-12 19:34:11+00:00,201.663
2023-01-12 19:34:22+00:00,201.663
2023-01-12 19:34:34+00:00,201.663
2023-01-12 19:34:46+00:00,201.663
2023-01-12 19:34:58+00:00,201.663
2023-01-12 19:35:09+00:00,201.663
2023-01-12 19:35:21+00:00,201.663
2023-01-12 19:35:33+00:00,201.663
2023-01-12 19:35:45+00:00,201.663
2023-01-12 19:35:57+00:00,201.663
2023-01-12 19:36:09+00:00,201.664
2023-01-12 19:36:20+00:00,201.666
2023-01-12 19:36:32+00:00,201.668
2023-01-12 19:36:44+00:00,201.668
2023-01-12 19:36:56+00:00,201.668
2023-01-12 19:37:08+00:00,201.668
2023-01-12 19:37:20+00:00,201.668
2023-01-12 19:37:31+00:00,201.668
2023-01-12 19:37:43+00:00,201.668
2023-01-12 19:37:55+00:00,201.668
2023-01-12 19:38:07+00:00,201.668
2023-01-12 19:38:19+00:00,201.668
2023-01-12 19:38:30+00:00,201.668
2023-01-12 19:38:42+00:00,201.668
2023-01-12 19:38:54+00:00,201.668
2023-01-12 19:39:00+00:00,201.668
2023-01-12 19:39:06+00:00,201.668
2023-01-12 19:39:18+00:00,201.668
2023-01-12 19:39:29+00:00,201.668
2023-01-12 19:39:41+00:00,201.668
2023-01-12 19:39:54+00:00,201.668
2023-01-12 19:40:05+00:00,201.668
2023-01-12 19:40:17+00:00,201.668
2023-01-12 19:40:29+00:00,201.668
2023-01-12 19:40:41+00:00,201.668
2023-01-12 19:41:04+00:00,201.668
2023-01-12 19:41:16+00:00,201.668
2023-01-12 19:41:28+00:00,201.668
2023-01-12 19:41:40+00:00,201.668
2023-01-12 19:41:52+00:00,201.668
2023-01-12 19:42:03+00:00,201.668
2023-01-12 19:42:15+00:00,201.67
2023-01-12 19:42:27+00:00,201.672
2023-01-12 19:42:39+00:00,201.672
2023-01-12 19:42:51+00:00,201.672
2023-01-12 19:43:03+00:00,201.672
2023-01-12 19:43:14+00:00,201.672
2023-01-12 19:43:26+00:00,201.672
2023-01-12 19:43:38+00:00,201.672
2023-01-12 19:43:50+00:00,201.672
2023-01-12 19:44:02+00:00,201.672
2023-01-12 19:44:14+00:00,201.672
2023-01-12 19:44:25+00:00,201.672
2023-01-12 19:44:37+00:00,201.672
2023-01-12 19:44:49+00:00,201.672
2023-01-12 19:45:01+00:00,201.672
2023-01-12 19:45:13+00:00,201.672
2023-01-12 19:45:25+00:00,201.672
2023-01-12 19:45:36+00:00,201.672
2023-01-12 19:45:48+00:00,201.672
2023-01-12 19:46:00+00:00,201.672
2023-01-12 19:46:12+00:00,201.672
2023-01-12 19:46:24+00:00,201.672
2023-01-12 19:46:36+00:00,201.672
2023-01-12 19:46:47+00:00,201.672
2023-01-12 19:46:59+00:00,201.672
2023-01-12 19:47:11+00:00,201.672
2023-01-12 19:47:23+00:00,201.672
2023-01-12 19:47:35+00:00,201.672
2023-01-12 19:47:47+00:00,201.672
2023-01-12 19:47:58+00:00,201.672
2023-01-12 19:48:10+00:00,201.674
2023-01-12 19:48:22+00:00,201.676
2023-01-12 19:48:34+00:00,201.677
2023-01-12 19:48:46+00:00,201.677
2023-01-12 19:49:10+00:00,201.677
2023-01-12 19:49:22+00:00,201.677
2023-01-12 19:49:34+00:00,201.677
2023-01-12 19:49:45+00:00,201.677
2023-01-12 19:49:57+00:00,201.677
2023-01-12 19:50:09+00:00,201.677
2023-01-12 19:50:21+00:00,201.677
2023-01-12 19:50:33+00:00,201.677
2023-01-12 19:50:45+00:00,201.677
2023-01-12 19:50:57+00:00,201.677
2023-01-12 19:51:09+00:00,201.677
2023-01-12 19:51:21+00:00,201.677
2023-01-12 19:51:33+00:00,201.677
2023-01-12 19:51:45+00:00,201.677
2023-01-12 19:51:57+00:00,201.677
2023-01-12 19:52:09+00:00,201.677
2023-01-12 19:52:21+00:00,201.677
2023-01-12 19:52:33+00:00,201.677
2023-01-12 19:52:45+00:00,201.677
2023-01-12 19:52:56+00:00,201.677
2023-01-12 19:53:08+00:00,201.677
2023-01-12 19:53:20+00:00,201.677
2023-01-12 19:53:32+00:00,201.677
2023-01-12 19:53:42+00:00,201.677
2023-01-12 19:53:44+00:00,201.677
2023-01-12 19:53:56+00:00,201.677
2023-01-12 19:54:08+00:00,201.678
2023-01-12 19:54:19+00:00,201.68
2023-01-12 19:54:31+00:00,201.682
2023-01-12 19:54:43+00:00,201.682
2023-01-12 19:54:55+00:00,201.682
2023-01-12 19:55:07+00:00,201.682
2023-01-12 19:55:19+00:00,201.682
2023-01-12 19:55:31+00:00,201.682
2023-01-12 19:55:43+00:00,201.682
2023-01-12 19:55:54+00:00,201.682
2023-01-12 19:56:06+00:00,201.682
2023-01-12 19:56:18+00:00,201.682
2023-01-12 19:56:30+00:00,201.682
2023-01-12 19:56:42+00:00,201.682
2023-01-12 19:56:53+00:00,201.682
2023-01-12 19:57:05+00:00,201.682
2023-01-12 19:57:17+00:00,201.682
2023-01-12 19:57:29+00:00,201.682
2023-01-12 19:57:41+00:00,201.682
2023-01-12 19:57:53+00:00,201.682
2023-01-12 19:58:05+00:00,201.682
2023-01-12 19:58:16+00:00,201.682
2023-01-12 19:58:40+00:00,201.682
2023-01-12 19:58:52+00:00,201.682
2023-01-12 19:59:04+00:00,201.682
2023-01-12 19:59:16+00:00,201.682
2023-01-12 19:59:28+00:00,201.682
2023-01-12 19:59:39+00:00,201.682
2023-01-12 20:00:03+00:00,201.682
2023-01-12 20:00:15+00:00,201.684
2023-01-12 20:00:27+00:00,201.686
2023-01-12 20:00:39+00:00,201.687
2023-01-12 20:00:51+00:00,201.687
2023-01-12 20:01:03+00:00,201.687
2023-01-12 20:01:14+00:00,201.687
2023-01-12 20:01:27+00:00,201.687
2023-01-12 20:01:38+00:00,201.687
2023-01-12 20:01:50+00:00,201.687
2023-01-12 20:02:02+00:00,201.687
2023-01-12 20:02:14+00:00,201.687
2023-01-12 20:02:26+00:00,201.687
2023-01-12 20:02:38+00:00,201.687
2023-01-12 20:02:50+00:00,201.687
2023-01-12 20:03:02+00:00,201.687
2023-01-12 20:03:13+00:00,201.687
2023-01-12 20:03:25+00:00,201.687
2023-01-12 20:03:37+00:00,201.687
2023-01-12 20:03:49+00:00,201.687
