time,total_m3
2022-11-28 14:12:17+00:00,481.081
2022-11-28 14:12:29+00:00,481.081
2022-11-28 14:12:41+00:00,481.081
2022-11-28 14:12:52+00:00,481.081
2022-11-28 14:13:04+00:00,481.081
2022-11-28 14:13:16+00:00,481.081
2022-11-28 14:13:28+00:00,481.081
2022-11-28 14:13:40+00:00,481.081
2022-11-28 14:13:52+00:00,481.081
2022-11-28 14:14:04+00:00,481.081
2022-11-28 14:14:15+00:00,481.081
2022-11-28 14:14:27+00:00,481.081
2022-11-28 14:14:39+00:00,481.081
2022-11-28 14:14:51+00:00,481.081
2022-11-28 14:15:03+00:00,481.081
2022-11-28 14:15:14+00:00,481.08299999999997
2022-11-28 14:15:26+00:00,481.08399999999995
2022-11-28 14:15:30+00:00,481.08399999999995
2022-11-28 14:15:38+00:00,481.08399999999995
2022-11-28 14:15:50+00:00,481.08399999999995
2022-11-28 14:16:02+00:00,481.08399999999995
2022-11-28 14:16:14+00:00,481.08399999999995
2022-11-28 14:16:25+00:00,481.08399999999995
2022-11-28 14:16:37+00:00,481.08399999999995
2022-11-28 14:16:49+00:00,481.08399999999995
2022-11-28 14:17:01+00:00,481.08399999999995
2022-11-28 14:17:14+00:00,481.08399999999995
2022-11-28 14:17:25+00:00,481.08399999999995
2022-11-28 14:17:37+00:00,481.08399999999995
2022-11-28 14:17:49+00:00,481.08399999999995
2022-11-28 14:18:01+00:00,481.08399999999995
2022-11-28 14:18:25+00:00,481.08399999999995
2022-11-28 14:18:36+00:00,481.08399999999995
2022-11-28 14:18:48+00:00,481.08399999999995
2022-11-28 14:19:00+00:00,481.08399999999995
2022-11-28 14:19:12+00:00,481.08399999999995
2022-11-28 14:19:24+00:00,481.08399999999995
2022-11-28 14:19:36+00:00,481.08399999999995
2022-11-28 14:19:48+00:00,481.08399999999995
2022-11-28 14:20:00+00:00,481.08399999999995
2022-11-28 14:20:11+00:00,481.08399999999995
2022-11-28 14:20:23+00:00,481.086
2022-11-28 14:20:35+00:00,481.087
2022-11-28 14:20:47+00:00,481.087
2022-11-28 14:20:59+00:00,481.087
2022-11-28 14:21:11+00:00,481.087
2022-11-28 14:21:23+00:00,481.087
2022-11-28 14:21:35+00:00,481.087
2022-11-28 14:21:47+00:00,481.087
2022-11-28 14:21:58+00:00,481.087
2022-11-28 14:22:10+00:00,481.087
2022-11-28 14:22:22+00:00,481.087
2022-11-28 14:22:34+00:00,481.087
2022-11-28 14:22:46+00:00,481.087
2022-11-28 14:22:58+00:00,481.08799999999997
2022-11-28 14:23:10+00:00,481.08799999999997
2022-11-28 14:23:22+00:00,481.08799999999997
2022-11-28 14:23:34+00:00,481.08799999999997
2022-11-28 14:23:46+00:00,481.08799999999997
2022-11-28 14:23:57+00:00,481.08799999999997
2022-11-28 14:24:09+00:00,481.08799999999997
2022-11-28 14:24:21+00:00,481.08799999999997
2022-11-28 14:24:33+00:00,481.08799999999997
2022-11-28 14:24:45+00:00,481.08799999999997
2022-11-28 14:24:57+00:00,481.08799999999997
2022-11-28 14:25:09+00:00,481.08799999999997
2022-11-28 14:25:20+00:00,481.08799999999997
2022-11-28 14:25:32+00:00,481.08799999999997
2022-11-28 14:25:44+00:00,481.09000000000003
2022-11-28 14:25:56+00:00,481.091
2022-11-28 14:26:08+00:00,481.091
2022-11-28 14:26:20+00:00,481.091
2022-11-28 14:26:32+00:00,481.091
2022-11-28 14:26:44+00:00,481.091
2022-11-28 14:26:55+00:00,481.091
2022-11-28 14:27:07+00:00,481.091
2022-11-28 14:27:19+00:00,481.092
2022-11-28 14:27:31+00:00,481.092
2022-11-28 14:27:43+00:00,481.092
2022-11-28 14:27:55+00:00,481.092
2022-11-28 14:28:07+00:00,481.092
2022-11-28 14:28:19+00:00,481.092
2022-11-28 14:28:31+00:00,481.092
2022-11-28 14:28:43+00:00,481.092
2022-11-28 14:28:54+00:00,481.092
2022-11-28 14:29:06+00:00,481.092
2022-11-28 14:29:18+00:00,481.092
2022-11-28 14:29:30+00:00,481.092
2022-11-28 14:29:42+00:00,481.092
2022-11-28 14:29:54+00:00,481.092
2022-11-28 14:30:05+00:00,481.092
2022-11-28 14:30:17+00:00,481.092
2022-11-28 14:30:20+00:00,481.092
2022-11-28 14:30:29+00:00,481.092
2022-11-28 14:30:41+00:00,481.092
2022-11-28 14:30:53+00:00,481.092
2022-11-28 14:31:05+00:00,481.09299999999996
2022-11-28 14:31:17+00:00,481.095
2022-11-28 14:31:28+00:00,481.095
2022-11-28 14:31:40+00:00,481.095
2022-11-28 14:31:52+00:00,481.095
2022-11-28 14:32:04+00:00,481.095
2022-11-28 14:32:16+00:00,481.095
2022-11-28 14:32:28+00:00,481.095
2022-11-28 14:32:40+00:00,481.096
2022-11-28 14:32:51+00:00,481.096
2022-11-28 14:33:03+00:00,481.096
2022-11-28 14:33:15+00:00,481.096
2022-11-28 14:33:27+00:00,481.096
2022-11-28 14:33:39+00:00,481.096
2022-11-28 14:33:51+00:00,481.096
2022-11-28 14:34:03+00:00,481.096
2022-11-28 14:34:15+00:00,481.096
2022-11-28 14:34:27+00:00,481.096
2022-11-28 14:34:39+00:00,481.096
2022-11-28 14:34:51+00:00,481.096
2022-11-28 14:35:02+00:00,481.096
2022-11-28 14:35:14+00:00,481.096
2022-11-28 14:35:26+00:00,481.096
2022-11-28 14:35:50+00:00,481.096
2022-11-28 14:36:02+00:00,481.096
2022-11-28 14:36:14+00:00,481.096
2022-11-28 14:36:25+00:00,481.096
2022-11-28 14:36:37+00:00,481.097
2022-11-28 14:36:49+00:00,481.09799999999996
2022-11-28 14:37:02+00:00,481.09900000000005
2022-11-28 14:37:13+00:00,481.1
2022-11-28 14:37:25+00:00,481.1
2022-11-28 14:37:37+00:00,481.1
2022-11-28 14:37:49+00:00,481.1
2022-11-28 14:38:00+00:00,481.1
2022-11-28 14:38:12+00:00,481.1
2022-11-28 14:38:24+00:00,481.1
2022-11-28 14:38:36+00:00,481.1
2022-11-28 14:38:48+00:00,481.1
2022-11-28 14:39:00+00:00,481.1
2022-11-28 14:39:12+00:00,481.1
2022-11-28 14:39:24+00:00,481.1
2022-11-28 14:39:36+00:00,481.1
2022-11-28 14:39:48+00:00,481.1
2022-11-28 14:40:00+00:00,481.1
2022-11-28 14:40:11+00:00,481.1
2022-11-28 14:40:23+00:00,481.1
2022-11-28 14:40:35+00:00,481.1
2022-11-28 14:40:47+00:00,481.1
2022-11-28 14:40:59+00:00,481.1
2022-11-28 14:41:11+00:00,481.1
2022-11-28 14:41:23+00:00,481.1
2022-11-28 14:41:35+00:00,481.1
2022-11-28 14:41:47+00:00,481.1
2022-11-28 14:41:58+00:00,481.1
2022-11-28 14:42:10+00:00,481.101
2022-11-28 14:42:34+00:00,481.10400000000004
2022-11-28 14:42:46+00:00,481.10400000000004
2022-11-28 14:42:58+00:00,481.10400000000004
2022-11-28 14:43:10+00:00,481.10400000000004
2022-11-28 14:43:21+00:00,481.10400000000004
2022-11-28 14:43:33+00:00,481.10400000000004
2022-11-28 14:43:45+00:00,481.10400000000004
2022-11-28 14:43:57+00:00,481.10400000000004
2022-11-28 14:44:09+00:00,481.10400000000004
2022-11-28 14:44:21+00:00,481.10400000000004
2022-11-28 14:44:33+00:00,481.10400000000004
2022-11-28 14:44:45+00:00,481.10400000000004
2022-11-28 14:44:57+00:00,481.10400000000004
2022-11-28 14:45:09+00:00,481.10400000000004
2022-11-28 14:45:11+00:00,481.10400000000004
2022-11-28 14:45:21+00:00,481.10400000000004
2022-11-28 14:45:33+00:00,481.10400000000004
2022-11-28 14:45:45+00:00,481.10400000000004
2022-11-28 14:45:57+00:00,481.10400000000004
2022-11-28 14:46:09+00:00,481.10400000000004
2022-11-28 14:46:20+00:00,481.10400000000004
2022-11-28 14:46:33+00:00,481.10400000000004
2022-11-28 14:46:44+00:00,481.10400000000004
2022-11-28 14:46:56+00:00,481.10400000000004
2022-11-28 14:47:08+00:00,481.10400000000004
2022-11-28 14:47:20+00:00,481.10400000000004
2022-11-28 14:47:33+00:00,481.105
2022-11-28 14:47:44+00:00,481.106
2022-11-28 14:47:56+00:00,481.10699999999997
2022-11-28 14:48:08+00:00,481.10799999999995
2022-11-28 14:48:20+00:00,481.10799999999995
2022-11-28 14:48:31+00:00,481.10799999999995
2022-11-28 14:48:43+00:00,481.10799999999995
2022-11-28 14:48:55+00:00,481.10799999999995
2022-11-28 14:49:07+00:00,481.10799999999995
2022-11-28 14:49:19+00:00,481.10799999999995
2022-11-28 14:49:30+00:00,481.10799999999995
2022-11-28 14:49:42+00:00,481.10799999999995
2022-11-28 14:49:54+00:00,481.10799999999995
2022-11-28 14:50:06+00:00,481.10799999999995
2022-11-28 14:50:18+00:00,481.10799999999995
2022-11-28 14:50:30+00:00,481.10799999999995
2022-11-28 14:50:42+00:00,481.10799999999995
2022-11-28 14:50:54+00:00,481.10799999999995
2022-11-28 14:51:06+00:00,481.10799999999995
2022-11-28 14:51:18+00:00,481.10799999999995
2022-11-28 14:51:29+00:00,481.10799999999995
2022-11-28 14:51:41+00:00,481.10799999999995
2022-11-28 14:51:53+00:00,481.10799999999995
2022-11-28 14:52:05+00:00,481.10799999999995
2022-11-28 14:52:18+00:00,481.10799999999995
2022-11-28 14:52:29+00:00,481.10799999999995
2022-11-28 14:52:41+00:00,481.10900000000004
2022-11-28 14:52:53+00:00,481.10900000000004
2022-11-28 14:53:05+00:00,481.10900000000004
2022-11-28 14:53:17+00:00,481.10900000000004
2022-11-28 14:53:40+00:00,481.10900000000004
2022-11-28 14:53:52+00:00,481.10900000000004
2022-11-28 14:54:04+00:00,481.10900000000004
2022-11-28 14:54:16+00:00,481.10900000000004
2022-11-28 14:54:28+00:00,481.10900000000004
2022-11-28 14:54:39+00:00,481.10900000000004
2022-11-28 14:54:51+00:00,481.10900000000004
2022-11-28 14:55:03+00:00,481.10900000000004
2022-11-28 14:55:15+00:00,481.10900000000004
2022-11-28 14:55:27+00:00,481.10900000000004
2022-11-28 14:55:39+00:00,481.10900000000004
2022-11-28 14:55:51+00:00,481.10900000000004
2022-11-28 14:56:02+00:00,481.10900000000004
2022-11-28 14:56:14+00:00,481.10900000000004
2022-11-28 14:56:27+00:00,481.10900000000004
2022-11-28 14:56:39+00:00,481.10900000000004
2022-11-28 14:56:51+00:00,481.10900000000004
2022-11-28 14:57:04+00:00,481.10900000000004
2022-11-28 14:57:14+00:00,481.10900000000004
2022-11-28 14:57:26+00:00,481.10900000000004
2022-11-28 14:57:38+00:00,481.10900000000004
2022-11-28 14:57:50+00:00,481.10900000000004
2022-11-28 14:58:02+00:00,481.10900000000004
2022-11-28 14:58:14+00:00,481.10900000000004
2022-11-28 14:58:25+00:00,481.10900000000004
2022-11-28 14:58:37+00:00,481.10900000000004
2022-11-28 14:58:49+00:00,481.10900000000004
2022-11-28 14:59:01+00:00,481.10900000000004
2022-11-28 14:59:13+00:00,481.10900000000004
2022-11-28 14:59:25+00:00,481.10900000000004
2022-11-28 14:59:37+00:00,481.10900000000004
2022-11-28 14:59:49+00:00,481.10900000000004
